mn_id,instance,mn_type,class,status,predicted_nt,exit_nerve,hemilineage,target,subsystem,thorax,side,joint,dof,actuator_name,sign,action,gain,bias,weight,confidence,mapping_basis,notes,target_body,target_joint
17576,MNad13_AbN4_R,MNad13,motor neuron,Traced,glutamate,AbN4_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12802,MNad14_AbN3_L,MNad14,motor neuron,Traced,glutamate,AbN3_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15534,MNad14_AbN3_R,MNad14,motor neuron,Traced,glutamate,AbN3_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12810,MNad14_AbN4_L,MNad14,motor neuron,Traced,glutamate,AbN4_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13547,MNad14_AbN4_L,MNad14,motor neuron,Traced,glutamate,AbN4_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
14241,MNad14_AbN4_L,MNad14,motor neuron,Traced,unknown,AbN4_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13486,MNad14_AbN4_R,MNad14,motor neuron,Traced,glutamate,AbN4_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
16367,MNad14_AbN4_R,MNad14,motor neuron,Traced,glutamate,AbN4_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
16431,MNad14_AbN4_R,MNad14,motor neuron,Traced,glutamate,AbN4_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12612,MNad15_AbN4_L,MNad15,motor neuron,Traced,glutamate,AbN4_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15073,MNad15_AbN4_L,MNad15,motor neuron,Traced,glutamate,AbN4_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12509,MNad15_AbN4_R,MNad15,motor neuron,Traced,unknown,AbN4_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13105,MNad15_AbN4_R,MNad15,motor neuron,Traced,glutamate,AbN4_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15296,MNad16_AbN3_L,MNad16,motor neuron,Traced,glutamate,AbN3_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
33009,MNad16_AbN3_R,MNad16,motor neuron,Traced,glutamate,AbN3_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
17894,MNad16_AbN4_L,MNad16,motor neuron,Traced,glutamate,AbN4_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
22574,MNad16_AbN4_L,MNad16,motor neuron,Traced,glutamate,AbN4_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
21057,MNad16_AbN4_R,MNad16,motor neuron,Traced,unknown,AbN4_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
27105,MNad16_AbN4_R,MNad16,motor neuron,Traced,glutamate,AbN4_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
153863,MNad16_AbNT_L,MNad16,motor neuron,Traced,glutamate,AbNT_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12389,MNad16_AbNT_R,MNad16,motor neuron,Traced,glutamate,AbNT_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11624,MNad17_AbNT_L,MNad17,motor neuron,Traced,glutamate,AbNT_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12646,MNad17_AbNT_L,MNad17,motor neuron,Traced,gaba,AbNT_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12682,MNad17_AbNT_L,MNad17,motor neuron,Traced,gaba,AbNT_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11847,MNad17_AbNT_R,MNad17,motor neuron,Traced,glutamate,AbNT_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12468,MNad17_AbNT_R,MNad17,motor neuron,Traced,gaba,AbNT_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13415,MNad17_AbNT_R,MNad17,motor neuron,Traced,glutamate,AbNT_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11572,MNad18_AbN2_L,MNad18,motor neuron,Traced,glutamate,AbN2_L,TBD,abdomen A2,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11585,MNad18_AbN2_R,MNad18,motor neuron,Traced,glutamate,AbN2_R,TBD,abdomen A2,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12209,MNad18_AbN3_L,MNad18,motor neuron,Traced,glutamate,AbN3_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12841,MNad18_AbN3_R,MNad18,motor neuron,Traced,glutamate,AbN3_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10753,MNad19_AbN4_L,MNad19,motor neuron,Traced,gaba,AbN4_L,06A,abdomen A2,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11768,MNad19_AbN4_L,MNad19,motor neuron,Traced,glutamate,AbN4_L,06A,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13719,MNad19_AbN4_L,MNad19,motor neuron,Traced,glutamate,AbN4_L,06A,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11283,MNad19_AbN4_R,MNad19,motor neuron,Traced,acetylcholine,AbN4_R,06A,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11897,MNad19_AbN4_R,MNad19,motor neuron,Traced,glutamate,AbN4_R,06A,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12638,MNad19_AbN4_R,MNad19,motor neuron,Traced,gaba,AbN4_R,06A,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11232,MNad20_AbNT_L,MNad20,motor neuron,Traced,glutamate,AbNT_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15784,MNad20_AbNT_L,MNad20,motor neuron,Traced,acetylcholine,AbNT_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13356,MNad20_AbNT_R,MNad20,motor neuron,Traced,unknown,AbNT_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
163733,MNad20_AbNT_R,MNad20,motor neuron,Traced,acetylcholine,AbNT_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10482,MNad21_AbN2_L,MNad21,motor neuron,Traced,glutamate,AbN2_L,TBD,abdomen A2,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10473,MNad21_AbN2_R,MNad21,motor neuron,Traced,glutamate,AbN2_R,TBD,abdomen A2,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10548,MNad21_AbN3_L,MNad21,motor neuron,Traced,glutamate,AbN3_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10616,MNad21_AbN3_R,MNad21,motor neuron,Traced,glutamate,AbN3_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11242,MNad22_AbNT,MNad22,motor neuron,Traced,glutamate,AbNT,TBD,abdomen,abdomen,Ab,,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11545,MNad22_AbNT,MNad22,motor neuron,Traced,glutamate,AbNT,TBD,abdomen,abdomen,Ab,,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10386,MNad22_AbNT_L,MNad22,motor neuron,Traced,glutamate,AbNT_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10383,MNad22_AbNT_R,MNad22,motor neuron,Traced,glutamate,AbNT_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10505,MNad23_AbNT_L,MNad23,motor neuron,Traced,glutamate,AbNT_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10359,MNad23_AbNT_R,MNad23,motor neuron,Traced,glutamate,AbNT_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
14871,MNad24_AbN2_L,MNad24,motor neuron,Traced,glutamate,AbN2_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15481,MNad24_AbN2_R,MNad24,motor neuron,Traced,glutamate,AbN2_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13924,MNad25_AbN2_L,MNad25,motor neuron,Traced,glutamate,AbN2_L,TBD,abdomen A2,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
14370,MNad25_AbN2_R,MNad25,motor neuron,Traced,glutamate,AbN2_R,TBD,abdomen A2,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13717,MNad26_AbN1_L,MNad26,motor neuron,Traced,glutamate,AbN1_L,TBD,abdomen A1,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13298,MNad26_AbN1_R,MNad26,motor neuron,Traced,glutamate,AbN1_R,TBD,abdomen A1,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12445,MNad27_AbN3_L,MNad27,motor neuron,Traced,glutamate,AbN3_L,TBD,abdomen,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
12314,MNad27_AbN3_R,MNad27,motor neuron,Traced,gaba,AbN3_R,TBD,abdomen,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15523,MNad28_AbN1_L,MNad28,motor neuron,Traced,glutamate,AbN1_L,08A,abdomen A1,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
17160,MNad28_AbN1_R,MNad28,motor neuron,Traced,glutamate,AbN1_R,08A,abdomen A1,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
153281,MNad29_AbN1_L,MNad29,motor neuron,Traced,glutamate,AbN1_L,TBD,abdomen A1,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
17688,MNad29_AbN1_R,MNad29,motor neuron,Traced,glutamate,AbN1_R,TBD,abdomen A1,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
16068,MNad30_AbN2_L,MNad30,motor neuron,Traced,glutamate,AbN2_L,TBD,abdomen A2,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
20446,MNad30_AbN2_R,MNad30,motor neuron,Traced,glutamate,AbN2_R,TBD,abdomen A2,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15561,MNad31_AbN2_L,MNad31,motor neuron,Traced,glutamate,AbN2_L,03B,abdomen A2,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15215,MNad31_AbN2_R,MNad31,motor neuron,Traced,glutamate,AbN2_R,03B,abdomen A2,abdomen,Ab,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
14461,MNad32_AbN2_L,MNad32,motor neuron,Traced,glutamate,AbN2_L,03B,abdomen A2,abdomen,Ab,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
